system:index,Frequency_GHz,IncidenceAngle,LAI,SoilMoisture,SoilRoughness_placeholder,VH,VV,date,.geo
S1A_IW_GRDH_1SDV_20180625T102041_20180625T102106_022512_027030_5F9D,5.405,35.98707165449395,1.179477773919083,0.15944629181332948,,-17.201562534173306,-10.311412401180439,2018-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20180707T102017_20180707T102042_022687_02754A_1420,5.405,35.996130443933204,0.6885016930022576,0.17244465448776214,,-15.62520933895197,-8.609979549668074,2018-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20180707T102042_20180707T102107_022687_02754A_5EC4,5.405,35.98696070590423,0.6885016930022576,0.17244465448776214,,-17.09756798971485,-10.37231984323781,2018-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20180719T102017_20180719T102042_022862_027AA6_1296,5.405,36.0010150028538,1.5284945303003998,0.15443658039850347,,-15.373970614416582,-8.647343115655083,2018-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20180719T102042_20180719T102107_022862_027AA6_ED3F,5.405,35.99205418061182,1.5284945303003998,0.15443658039850347,,-16.830099852400433,-10.435151130684567,2018-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20180731T102018_20180731T102043_023037_02802F_9DAF,5.405,35.99476925996514,2.7025742316374375,0.15224180189000458,,-14.772949501224556,-8.060699762723328,2018-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20180731T102043_20180731T102108_023037_02802F_FD07,5.405,35.98566673425254,2.7025742316374375,0.15224180189000458,,-16.03426508732143,-9.8533680600019,2018-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20180812T102019_20180812T102044_023212_0285C1_767D,5.405,35.99303272275861,1.1679154367077618,0.13898835487726358,,-15.362617653362124,-8.81285384224039,2018-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20180812T102044_20180812T102109_023212_0285C1_4A43,5.405,35.98392499858826,1.1679154367077618,0.13898835487726358,,-16.74692456507956,-10.583485638350112,2018-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20180824T102019_20180824T102044_023387_028B63_F91E,5.405,35.99616757253313,2.1164535943740246,0.21539904678068242,,-15.034312773631026,-8.543014432751328,2018-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20180824T102044_20180824T102109_023387_028B63_3092,5.405,35.987053077153355,2.1164535943740246,0.21539904678068242,,-16.26230675726535,-10.132370249506371,2018-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20180905T102020_20180905T102045_023562_0290FB_7B86,5.405,36.00379642040519,1.5726449904497315,0.1776353232249492,,-15.186496770471386,-8.69885209070846,2018-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20180905T102045_20180905T102110_023562_0290FB_7F6F,5.405,35.99466973400098,1.5726449904497315,0.1776353232249492,,-16.525715857669343,-10.210375368875052,2018-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20180917T102021_20180917T102046_023737_029693_D531,5.405,36.00180832827941,0.9376182931064424,0.1633928146432428,,-15.01352727494838,-8.508285991924192,2018-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20180917T102046_20180917T102111_023737_029693_4FDD,5.405,35.99274518679366,0.9376182931064424,0.1633928146432428,,-16.44108950088036,-10.19839129154594,2018-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20180929T102021_20180929T102046_023912_029C42_D81B,5.405,35.99823046906463,0.6963698124674425,0.1903095232839344,,-15.577143155842016,-9.082772894776207,2018-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20180929T102046_20180929T102111_023912_029C42_46D1,5.405,35.98911619584019,0.6963698124674425,0.1903095232839344,,-17.96806916894829,-11.203785289533407,2018-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20181011T102021_20181011T102046_024087_02A1FF_A471,5.405,35.99641122140097,0.4146054002430981,0.17614552967187735,,-16.21577553100301,-9.503237003637187,2018-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20181011T102046_20181011T102111_024087_02A1FF_5D6F,5.405,35.98731041926347,0.4146054002430981,0.17614552967187735,,-18.99019594958111,-11.94151910094468,2018-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20181104T102021_20181104T102046_024437_02AD97_B2EA,5.405,35.994526194162916,0.34233608662158693,0.1588271380472584,,-16.203546860687513,-9.284815462033698,2018-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20181104T102046_20181104T102111_024437_02AD97_502F,5.405,35.9854999545971,0.34233608662158693,0.1588271380472584,,-19.01572131709625,-12.002110988785203,2018-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20181116T102021_20181116T102046_024612_02B3FE_DC84,5.405,36.00110949133139,0.43323418642471956,0.16230807184171278,,-16.119620585646278,-9.076401211065718,2018-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20181116T102046_20181116T102111_024612_02B3FE_D68B,5.405,35.99198698632465,0.43323418642471956,0.16230807184171278,,-18.495185254321033,-11.538926920270663,2018-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20181128T102020_20181128T102045_024787_02BA6E_84D0,5.405,35.99505719796475,0.13584374732517335,0.1666444161859881,,-16.60097614404179,-9.534968820129519,2018-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20181128T102045_20181128T102110_024787_02BA6E_A6AD,5.405,35.98595475616191,0.13584374732517335,0.1666444161859881,,-19.22477070022078,-12.554305930514774,2018-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20181210T102020_20181210T102045_024962_02C04D_97C9,5.405,35.99415192114277,0.44539496559790087,0.1735823578944727,,-16.31063660736856,-9.00146662727796,2018-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20181210T102045_20181210T102110_024962_02C04D_41BA,5.405,35.98504567972603,0.44539496559790087,0.1735823578944727,,-18.95455887928341,-11.774839090177625,2018-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20181222T102019_20181222T102044_025137_02C69F_C00B,5.405,35.99078722896545,0.27698273046245275,0.16960345947441935,,-17.10344170448579,-9.76021615490167,2018-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20181222T102044_20181222T102109_025137_02C69F_5D71,5.405,35.98168501158556,0.27698273046245275,0.16960345947441935,,-19.826285512096973,-12.82856071947762,2018-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190103T102019_20190103T102044_025312_02CCEC_7791,5.405,35.99216305080119,0.3346001875520246,0.16586965021966887,,-18.01424670381605,-10.36719421728594,2019-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190103T102044_20190103T102109_025312_02CCEC_BF33,5.405,35.98302357356103,0.3346001875520246,0.16586965021966887,,-21.129022112488233,-13.62592692606047,2019-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190115T102019_20190115T102044_025487_02D33D_FC0A,5.405,35.99810682722353,0.26125567063254296,0.1666205724497803,,-18.355899657739922,-10.44434479818062,2019-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190115T102044_20190115T102109_025487_02D33D_9FF7,5.405,35.98903026610095,0.26125567063254296,0.1666205724497803,,-22.519490038665015,-14.202534230812308,2019-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190127T102018_20190127T102043_025662_02D9A8_604A,5.405,36.000066134717336,0.2693454164170161,0.16375464839594708,,-17.449928182070487,-10.071064539052944,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190127T102043_20190127T102108_025662_02D9A8_E25B,5.405,35.99092124833299,0.2693454164170161,0.16375464839594708,,-20.48538210074,-13.288331250728195,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190208T102018_20190208T102043_025837_02DFEE_321E,5.405,35.99323815638907,0.09868291534708551,0.16709339268067305,,-18.07239184425194,-10.399009893073782,2019-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190208T102043_20190208T102108_025837_02DFEE_FE84,5.405,35.98415236784471,0.09868291534708551,0.16709339268067305,,-21.991705793843533,-14.262380591325083,2019-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190220T102018_20190220T102043_026012_02E629_89FA,5.405,35.99496312081594,0.09369356659142215,0.16519235537833526,,-16.715331188115925,-9.26348709467732,2019-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190220T102043_20190220T102108_026012_02E629_5E96,5.405,35.98582865289684,0.09369356659142215,0.16519235537833526,,-19.422340144481943,-12.281676357148033,2019-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190304T102018_20190304T102043_026187_02EC70_66D0,5.405,35.998933222736355,0.3334682670602538,0.16726814986777905,,-17.324292437542507,-9.808528588351837,2019-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190304T102043_20190304T102108_026187_02EC70_3876,5.405,35.9898483781155,0.3334682670602538,0.16726814986777905,,-20.15775228666636,-12.9523532925805,2019-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190316T102018_20190316T102043_026362_02F2DD_5F77,5.405,35.99833281760505,0.6512936273658625,0.16237010249570638,,-17.324885770165544,-10.0026414274488,2019-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190316T102043_20190316T102108_026362_02F2DD_3168,5.405,35.98916809845167,0.6512936273658625,0.16237010249570638,,-20.14590636963548,-13.407838472462217,2019-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190328T102018_20190328T102043_026537_02F947_7BB1,5.405,36.00278700243801,0.5969764716096551,0.15315637242894212,,-17.6476871893248,-10.339628369390345,2019-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190328T102043_20190328T102108_026537_02F947_AEB1,5.405,35.99353673359034,0.5969764716096551,0.15315637242894212,,-20.688323418519687,-13.720103365897112,2019-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190409T102018_20190409T102043_026712_02FFBA_E5A3,5.405,35.99704499476107,0.672104532036812,0.14745867640531363,,-16.94568281190121,-9.426730069058642,2019-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190409T102043_20190409T102108_026712_02FFBA_282E,5.405,35.98788306998636,0.672104532036812,0.14745867640531363,,-19.72718592041988,-12.466375190747137,2019-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190421T102019_20190421T102044_026887_030606_C172,5.405,36.00351794602465,0.8716801962146206,0.15149854248812217,,-16.926706347708883,-9.470147428840423,2019-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190421T102044_20190421T102109_026887_030606_D52E,5.405,35.99432090776041,0.8716801962146206,0.15149854248812217,,-19.720294590344317,-12.808721095128252,2019-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190503T102019_20190503T102044_027062_030C6C_DF86,5.405,35.99894127756111,1.2637654106615743,0.15448254785116983,,-17.102727865004393,-9.827588125071719,2019-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190503T102044_20190503T102109_027062_030C6C_D026,5.405,35.98985468873123,1.2637654106615743,0.15448254785116983,,-19.67090417205533,-12.765867238806667,2019-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190515T102020_20190515T102045_027237_031225_2EC7,5.405,35.99747124754769,0.5326695172773052,0.14751072252998834,,-16.91511906166407,-9.565780842911854,2019-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190515T102045_20190515T102110_027237_031225_4E33,5.405,35.988333244707555,0.5326695172773052,0.14751072252998834,,-19.274297116125457,-12.33621512388623,2019-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190527T102020_20190527T102045_027412_031798_67A3,5.405,35.99776862581883,0.7166511113040458,0.1343375971587766,,-16.85705546365089,-9.441208580262725,2019-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190527T102045_20190527T102110_027412_031798_4D0D,5.405,35.98862303579205,0.7166511113040458,0.1343375971587766,,-19.389002786597505,-11.85952545291202,2019-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190608T102021_20190608T102046_027587_031CF9_C71D,5.405,35.9961961961264,0.6130382878972045,0.13688942051234368,,-16.661048855658777,-8.867993321367795,2019-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190608T102046_20190608T102111_027587_031CF9_3055,5.405,35.987042787929056,0.6130382878972045,0.13688942051234368,,-19.046196077201135,-11.179365423709552,2019-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190620T102022_20190620T102047_027762_032233_8164,5.405,35.99514348782268,0.6143525351623546,0.13516939926047286,,-16.16881979927114,-8.445076256736957,2019-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190620T102047_20190620T102112_027762_032233_3904,5.405,35.98605021671302,0.6143525351623546,0.13516939926047286,,-18.595678947786944,-11.101442055819126,2019-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190702T102022_20190702T102047_027937_032778_88D7,5.405,35.99484741741869,0.8462026827574232,0.15141795725882554,,-16.086635982141225,-8.560471085320437,2019-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190702T102047_20190702T102112_027937_032778_44D2,5.405,35.985743160020064,0.8462026827574232,0.15141795725882554,,-18.202276936192035,-10.633962363827969,2019-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190714T102023_20190714T102048_028112_032CC4_09BD,5.405,35.9967051394317,1.1134398333043938,0.13855563166762602,,-15.991610404377028,-8.71576708284519,2019-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190714T102048_20190714T102113_028112_032CC4_739C,5.405,35.98754042542525,1.1134398333043938,0.13855563166762602,,-17.809895098739453,-10.79267722415065,2019-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190726T102024_20190726T102049_028287_033215_4C04,5.405,36.00240127724266,1.3694478208022232,0.13268880358263224,,-14.482566228591494,-6.837440907960442,2019-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190726T102049_20190726T102114_028287_033215_2C88,5.405,35.99322781676443,1.3694478208022232,0.13268880358263224,,-16.99193739710813,-9.78105423343578,2019-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190807T102025_20190807T102050_028462_03376E_1C4C,5.405,36.0039246354386,1.084790111130405,0.1626035132828881,,-14.990813869883377,-7.954564429521645,2019-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190807T102050_20190807T102115_028462_03376E_1BB3,5.405,35.99485100094461,1.084790111130405,0.1626035132828881,,-16.55963174742982,-9.770405506958047,2019-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190819T102026_20190819T102051_028637_033D7B_3AC3,5.405,36.000434209067784,2.200136742490016,0.19161597445231526,,-15.455937136786655,-8.5091172991968,2019-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190819T102051_20190819T102116_028637_033D7B_71C7,5.405,35.99135146034698,2.200136742490016,0.19161597445231526,,-17.038340686572198,-10.289327851197264,2019-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190831T102026_20190831T102051_028812_03439A_D073,5.405,35.99303478238558,2.149219699600625,0.16539744268946288,,-15.535622003485077,-8.817984124036949,2019-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190831T102051_20190831T102116_028812_03439A_1E29,5.405,35.98397534486162,2.149219699600625,0.16539744268946288,,-17.17225468702847,-10.711840002325332,2019-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190912T102027_20190912T102052_028987_0349AC_20E5,5.405,35.99548059548608,0.06476818892168781,0.14866442014189327,,-14.918748346134096,-7.932791076642352,2019-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190912T102052_20190912T102117_028987_0349AC_7DBB,5.405,35.986308544101334,0.06476818892168781,0.14866442014189327,,-16.45609477918182,-9.773194338104997,2019-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190924T102027_20190924T102052_029162_034FA5_1DFF,5.405,36.0040217651354,1.1094102708803613,0.1632194656784795,,-15.712778287287119,-8.951446191509286,2019-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190924T102052_20190924T102117_029162_034FA5_C174,5.405,35.99491573933547,1.1094102708803613,0.1632194656784795,,-17.579024483997678,-11.147840367972258,2019-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20191006T102027_20191006T102052_029337_0355B0_196B,5.405,36.005054405036844,0.4718180239624936,0.157747240001414,,-14.258890061680482,-6.979543174277756,2019-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20191006T102052_20191006T102117_029337_0355B0_B290,5.405,35.995864679742695,0.4718180239624936,0.157747240001414,,-16.341934454977853,-9.301245917073212,2019-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20191018T102027_20191018T102052_029512_035BB5_8870,5.405,35.99675543978219,0.6368965966313596,0.1916883413781639,,-16.226868483487475,-9.032959979995734,2019-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20191018T102052_20191018T102117_029512_035BB5_9E8F,5.405,35.98769351438023,0.6368965966313596,0.1916883413781639,,-18.99204064806859,-11.568480466220135,2019-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20191030T102027_20191030T102052_029687_0361CE_1583,5.405,35.99342076112674,0.517164897714628,0.18030011916861813,,-16.34199933724169,-9.106121081350443,2019-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20191030T102052_20191030T102117_029687_0361CE_4752,5.405,35.98427468361697,0.517164897714628,0.18030011916861813,,-19.097172273045505,-12.028185154904003,2019-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20191111T102027_20191111T102052_029862_0367ED_46A6,5.405,35.99623579415658,0.5438168706667809,0.17131492695888548,,-16.2835152916779,-9.24563163204272,2019-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20191111T102052_20191111T102117_029862_0367ED_EF71,5.405,35.98717992610458,0.5438168706667809,0.17131492695888548,,-18.92661528317237,-12.392642050808236,2019-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20191123T102027_20191123T102052_030037_036DFA_ED51,5.405,35.99523807295826,0.5080052212616621,0.16821750697969387,,-16.653502754802073,-9.417330407854879,2019-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20191123T102052_20191123T102117_030037_036DFA_73D7,5.405,35.98614065469243,0.5080052212616621,0.16821750697969387,,-19.340618643960617,-12.542724905486676,2019-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20191205T102026_20191205T102051_030212_037408_69B5,5.405,35.997185266237004,0.5591284099170767,0.163889186472452,,-17.2185314879934,-9.663570164238813,2019-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20191205T102051_20191205T102116_030212_037408_7D21,5.405,35.98804883293948,0.5591284099170767,0.163889186472452,,-20.175753964026615,-12.679652143970387,2019-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20191217T102026_20191217T102051_030387_037A16_1C5D,5.405,35.99912425569173,0.11073261192535849,0.1666756529016655,,-15.951661711735579,-8.49639174530383,2019-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20191217T102051_20191217T102116_030387_037A16_C168,5.405,35.98995697485803,0.11073261192535849,0.1666756529016655,,-18.193768913762916,-10.895407709433155,2019-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20191229T102026_20191229T102051_030562_03801B_5F72,5.405,35.996385723452434,0.5078950973057835,0.16614221574879492,,-17.166559946840877,-9.625378927273646,2019-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20191229T102051_20191229T102116_030562_03801B_37B5,5.405,35.98730412217939,0.5078950973057835,0.16614221574879492,,-19.961486429813537,-12.853089857374641,2019-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200110T102025_20200110T102050_030737_038628_05D6,5.405,35.99269013304168,0.18147629033638618,0.17801522382167206,,-15.781934697995828,-8.239843668867818,2020-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200110T102050_20200110T102115_030737_038628_1C47,5.405,35.983512928829334,0.18147629033638618,0.17801522382167206,,-18.08455267052512,-10.718204810042623,2020-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200122T102025_20200122T102050_030912_038C50_4743,5.405,35.99434369271668,0.037282804074295975,0.18688602570225213,,-17.00868839423626,-9.437341918312953,2020-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200122T102050_20200122T102115_030912_038C50_6551,5.405,35.985252668581886,0.037282804074295975,0.18688602570225213,,-19.06919980330284,-12.329726847548452,2020-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200203T102024_20200203T102049_031087_039275_7DA6,5.405,36.00947124026103,0.462719335787041,0.18686416031432754,,-17.154615810947323,-9.695617890756509,2020-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200203T102049_20200203T102114_031087_039275_D267,5.405,35.97666926108925,0.462719335787041,0.18686416031432754,,-19.43185151028586,-12.823411218844877,2020-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200215T102024_20200215T102049_031262_03987F_9AB4,5.405,36.01250569605363,0.6367804740406326,0.18451911060749984,,-16.78714233553384,-9.2414047257406,2020-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200215T102049_20200215T102114_031262_03987F_C0BA,5.405,35.9797898232223,0.6367804740406326,0.18451911060749984,,-19.003463934594347,-12.28653295560405,2020-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200227T102024_20200227T102049_031437_039E84_650B,5.405,36.007059082914864,0.05174292411877064,0.1867067393134622,,-15.052943484338794,-7.517396641976826,2020-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200227T102049_20200227T102114_031437_039E84_435A,5.405,35.97428130081471,0.05174292411877064,0.1867067393134622,,-16.875950900273068,-10.136024900509069,2020-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200310T102024_20200310T102049_031612_03A498_2A14,5.405,36.012148556697774,0.7324893644729992,0.19363645470442895,,-17.01997847657288,-9.917500662715915,2020-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200310T102049_20200310T102114_031612_03A498_EDD2,5.405,35.97931026747289,0.7324893644729992,0.19363645470442895,,-19.202024488469444,-13.258592440108833,2020-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200322T102024_20200322T102049_031787_03AABD_0F34,5.405,36.0118681554753,0.8323168084736935,0.18351447669898763,,-16.993936722416926,-10.075985477301277,2020-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200322T102049_20200322T102114_031787_03AABD_48AE,5.405,35.97908254223643,0.8323168084736935,0.18351447669898763,,-19.384707721070036,-13.754949288583557,2020-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200403T102024_20200403T102049_031962_03B0E5_1D25,5.405,36.01261379044789,0.9761699079701339,0.18401479658459413,,-16.82412152793639,-9.827128141426828,2020-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200403T102049_20200403T102114_031962_03B0E5_62BC,5.405,35.97985075763224,0.9761699079701339,0.18401479658459413,,-19.221096245424405,-13.447619906534547,2020-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200415T102025_20200415T102050_032137_03B70F_0A7A,5.405,36.01491920516861,1.4032080222260819,0.17989386392741644,,-16.854465683483085,-9.72329162688033,2020-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200415T102050_20200415T102115_032137_03B70F_2F75,5.405,35.9821623002118,1.4032080222260819,0.17989386392741644,,-19.07909933695226,-12.757985585930323,2020-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200427T102025_20200427T102050_032312_03BD35_5A73,5.405,36.015316238325454,1.37184732592464,0.16928476721298794,,-16.912852509947395,-9.810539982585302,2020-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20200427T102050_20200427T102115_032312_03BD35_7A33,5.405,35.98253626439539,1.37184732592464,0.16928476721298794,,-19.197415926852557,-12.715131448877615,2020-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
