system:index,LAI,SoilMoisture,VH,VV,date,.geo
S1B_IW_GRDH_1SDV_20161103T221201_20161103T221226_002800_004BE1_8678,0.36288417993216643,0.20517524765723075,-23.506328495253722,-13.528523299626606,2016-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161103T221226_20161103T221251_002800_004BE1_AF0E,0.36288417993216643,0.20517524765723075,-19.407360233051367,-10.829731142849433,2016-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161103T221251_20161103T221318_002800_004BE1_6D76,0.36288417993216643,0.20517524765723075,-17.54650589923174,-9.550908719009414,2016-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161108T222006_20161108T222033_002873_004DF4_6C81,0.37039364319321233,0.20107131803704947,-18.342345695245907,-9.845585483429488,2016-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161110T220319_20161110T220344_002902_004EC7_81A1,0.37039364319321233,0.20527851022445595,-24.677963481922063,-15.581276755685641,2016-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161110T220344_20161110T220409_002902_004EC7_3210,0.37039364319321233,0.20527851022445595,-29.776060553743747,-20.92180146417236,2016-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161110T220409_20161110T220434_002902_004EC7_C4D2,0.37039364319321233,0.20527851022445595,-28.298807184939346,-18.30882164235722,2016-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161110T220434_20161110T220459_002902_004EC7_8B14,0.37039364319321233,0.20527851022445595,-19.060036982666194,-10.720494682378229,2016-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161110T220459_20161110T220523_002902_004EC7_6EEE,0.37039364319321233,0.20527851022445595,-19.547739941052882,-10.823000029738836,2016-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161115T221130_20161115T221155_002975_0050DF_DBB5,0.2476465624878097,0.20212540033702303,-19.142458510234807,-10.355640199340804,2016-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161115T221155_20161115T221220_002975_0050DF_BBC7,0.2476465624878097,0.20212540033702303,-22.652259583840323,-12.503356801293176,2016-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161115T221220_20161115T221245_002975_0050DF_1851,0.2476465624878097,0.20212540033702303,-21.458003978468753,-12.088203760100205,2016-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161115T221245_20161115T221312_002975_0050DF_0E3D,0.2476465624878097,0.20212540033702303,-17.677082448934243,-9.636770237741825,2016-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161117T215552_20161117T215626_003004_0051B0_D332,0.2476465624878097,0.20102806832685952,-54.050314462749725,-50.15876319449448,2016-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161120T221943_20161120T222008_003048_0052EE_D617,0.2777055918904389,0.20051501600461316,-15.73065889410846,-7.8180405404759785,2016-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161120T222008_20161120T222035_003048_0052EE_91C5,0.2777055918904389,0.20051501600461316,-16.48436308049906,-8.429094701298018,2016-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161122T220324_20161122T220349_003077_0053BA_3F4E,0.2777055918904389,0.2000768535034473,-25.42960519667869,-15.644833621255962,2016-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161122T220349_20161122T220414_003077_0053BA_5392,0.2777055918904389,0.2000768535034473,-31.636546407278733,-18.820198420148344,2016-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161122T220414_20161122T220439_003077_0053BA_CDA7,0.2777055918904389,0.2000768535034473,-25.15991042209737,-13.553103049215718,2016-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161122T220439_20161122T220504_003077_0053BA_B388,0.2777055918904389,0.2000768535034473,-20.998916290406314,-11.697864012294348,2016-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161122T220504_20161122T220528_003077_0053BA_D029,0.2777055918904389,0.2000768535034473,-19.19173192140613,-10.645022596439388,2016-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161127T221136_20161127T221201_003150_0055BF_D12A,0.3591618564900552,0.20003617079655042,-20.551831015017957,-10.942797776953476,2016-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161127T221201_20161127T221226_003150_0055BF_3FD6,0.3591618564900552,0.20003617079655042,-25.08080919899504,-14.050241374311927,2016-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161127T221226_20161127T221251_003150_0055BF_4414,0.3591618564900552,0.20003617079655042,-22.238448617879428,-12.197254247197687,2016-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161127T221251_20161127T221317_003150_0055BF_47FD,0.3591618564900552,0.20003617079655042,-19.89333571284122,-10.81105469172463,2016-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161202T222005_20161202T222032_003223_0057D7_5C96,0.32169696660672104,0.20111998842287654,-19.03389690074158,-10.558167351617167,2016-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161204T220318_20161204T220343_003252_0058B0_B44C,0.32169696660672104,0.19968427658362897,-24.468269924823822,-14.814686812142003,2016-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161204T220343_20161204T220408_003252_0058B0_4579,0.32169696660672104,0.19968427658362897,-27.53813598320875,-15.134578823692355,2016-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161204T220408_20161204T220433_003252_0058B0_F666,0.32169696660672104,0.19968427658362897,-26.87889465501615,-14.632182340179611,2016-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161204T220433_20161204T220458_003252_0058B0_5745,0.32169696660672104,0.19968427658362897,-19.663399466907794,-11.488178992210315,2016-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161204T220458_20161204T220522_003252_0058B0_C1F2,0.32169696660672104,0.19968427658362897,-20.68994560898933,-12.495200945657938,2016-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161209T221130_20161209T221155_003325_005AD3_711C,0.3139728357266968,0.197644500740839,-20.6778934007806,-11.435363738959415,2016-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161209T221155_20161209T221220_003325_005AD3_BEB3,0.3139728357266968,0.197644500740839,-24.257696742176265,-13.699102059373498,2016-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161209T221220_20161209T221245_003325_005AD3_792F,0.3139728357266968,0.197644500740839,-23.895199141638134,-13.489345048316075,2016-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161209T221245_20161209T221311_003325_005AD3_F870,0.3139728357266968,0.197644500740839,-20.03976806708456,-10.813231961749754,2016-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161211T215610_20161211T215629_003354_005BA5_D695,0.3139728357266968,0.19693814985912453,-49.53355554455987,-49.51621044108925,2016-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161214T221943_20161214T222008_003398_005CDF_5D22,0.38898403126098047,0.19679939912105288,-19.201121109646017,-10.407493737176479,2016-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161214T222008_20161214T222034_003398_005CDF_4C5E,0.38898403126098047,0.19679939912105288,-20.3846477897683,-11.272622783249144,2016-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161216T220324_20161216T220349_003427_005DB1_664C,0.38898403126098047,0.19631178825044898,-25.28972257211079,-14.499679089349867,2016-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161216T220349_20161216T220414_003427_005DB1_C123,0.38898403126098047,0.19631178825044898,-31.321917193092887,-17.691083157645362,2016-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161216T220414_20161216T220439_003427_005DB1_F296,0.38898403126098047,0.19631178825044898,-26.03643615418236,-15.497910547659764,2016-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161216T220439_20161216T220504_003427_005DB1_BDF7,0.38898403126098047,0.19631178825044898,-21.158446000023925,-12.157490072441187,2016-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161216T220504_20161216T220527_003427_005DB1_7294,0.38898403126098047,0.19631178825044898,-21.40686972618252,-11.985270693064951,2016-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161221T221138_20161221T221203_003500_005FC0_60B8,0.2891130048617308,0.19549161459832712,-20.967786307436434,-12.197102348615063,2016-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161221T221203_20161221T221228_003500_005FC0_33A2,0.2891130048617308,0.19549161459832712,-24.651843612410143,-14.794492994125095,2016-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161221T221228_20161221T221253_003500_005FC0_1C35,0.2891130048617308,0.19549161459832712,-17.801248233176942,-10.019591857485949,2016-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161221T221253_20161221T221311_003500_005FC0_948D,0.2891130048617308,0.19549161459832712,-17.331759211530382,-9.695555371347426,2016-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161223T215609_20161223T215628_003529_006085_2F9F,0.2891130048617308,0.1980579151714123,-48.492819017464036,-49.526617303421936,2016-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161226T221942_20161226T222007_003573_0061D7_44CE,0.3020427088709086,0.2019380901028156,-19.12061316384045,-10.451469462786855,2016-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161226T222007_20161226T222034_003573_0061D7_88E3,0.3020427088709086,0.2019380901028156,-20.2314994373623,-11.14284922826563,2016-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161228T220323_20161228T220348_003602_0062B6_A6A3,0.3020427088709086,0.20362267093187877,-26.00920911186551,-16.336029375753256,2016-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161228T220348_20161228T220413_003602_0062B6_B430,0.3020427088709086,0.20362267093187877,-31.715053215918914,-19.159473631515986,2016-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161228T220413_20161228T220438_003602_0062B6_42C2,0.3020427088709086,0.20362267093187877,-26.01788610424472,-14.492864086275217,2016-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161228T220438_20161228T220503_003602_0062B6_CD98,0.3020427088709086,0.20362267093187877,-21.533272175489937,-12.041797948724218,2016-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161228T220503_20161228T220527_003602_0062B6_5522,0.3020427088709086,0.20362267093187877,-20.832924958236944,-11.517883936637283,2016-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170102T221136_20170102T221201_003675_0064EB_4920,0.21967618348449003,0.20164053067762577,-22.021670685728843,-12.750261818220798,2017-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170102T221201_20170102T221226_003675_0064EB_0FCA,0.21967618348449003,0.20164053067762577,-26.093124578550576,-16.47292998715169,2017-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170102T221226_20170102T221251_003675_0064EB_0AE6,0.21967618348449003,0.20164053067762577,-20.72035380724506,-12.048444675382006,2017-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170102T221251_20170102T221309_003675_0064EB_B990,0.21967618348449003,0.20164053067762577,-19.209558369803215,-11.261605783249518,2017-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170104T215608_20170104T215627_003704_0065D1_1BA6,0.16294845593383597,0.20162802794480617,-50.1808710078387,-49.446163039106594,2017-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170107T221941_20170107T222006_003748_00670F_A57A,0.16294845593383597,0.20653759453141401,-17.49553527831986,-9.670294430714815,2017-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170107T222006_20170107T222032_003748_00670F_8CDE,0.16294845593383597,0.20653759453141401,-19.417003858669048,-10.679655450349111,2017-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170109T220322_20170109T220347_003777_0067E6_99DB,0.3200647375078195,0.2067313450554241,-25.445845056732608,-14.854569194879852,2017-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170109T220347_20170109T220412_003777_0067E6_0533,0.3200647375078195,0.2067313450554241,-30.059770247102286,-17.434168497109177,2017-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170109T220412_20170109T220437_003777_0067E6_C4C0,0.3200647375078195,0.2067313450554241,-25.901075430258917,-14.493253648751116,2017-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170109T220437_20170109T220502_003777_0067E6_B230,0.3200647375078195,0.2067313450554241,-21.169274674006807,-12.022375955181834,2017-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170109T220502_20170109T220525_003777_0067E6_5745,0.3200647375078195,0.2067313450554241,-20.205093748538612,-11.11130795709837,2017-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170114T221136_20170114T221201_003850_006A00_D4BE,0.36835975041875924,0.20446959255747718,-22.242588944783428,-12.959710451918038,2017-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170114T221201_20170114T221226_003850_006A00_8733,0.36835975041875924,0.20446959255747718,-26.741187343661945,-16.552626078519285,2017-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170114T221226_20170114T221251_003850_006A00_2908,0.36835975041875924,0.20446959255747718,-22.93859333783373,-13.219977031440123,2017-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170114T221251_20170114T221309_003850_006A00_FB26,0.36835975041875924,0.20446959255747718,-21.20729899680119,-12.365165347745737,2017-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170116T215607_20170116T215626_003879_006AD8_3D5E,0.34545221735611226,0.20346252018233513,-47.8895601749779,-49.82389487336553,2017-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170119T221940_20170119T222005_003923_006C2D_4E09,0.34545221735611226,0.2029798613238636,-19.076659378903386,-10.493899519593556,2017-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170119T222005_20170119T222032_003923_006C2D_F7DC,0.34545221735611226,0.2029798613238636,-20.461688451303,-11.65758923371433,2017-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170121T220321_20170121T220346_003952_006D13_1A4B,0.3340678468326734,0.20285502107786207,-25.206045024972124,-15.747542381545225,2017-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170121T220346_20170121T220411_003952_006D13_48A2,0.3340678468326734,0.20285502107786207,-29.746872006857213,-18.37342806457936,2017-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170121T220411_20170121T220436_003952_006D13_8EEC,0.3340678468326734,0.20285502107786207,-25.83509314556807,-15.322002356181448,2017-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170121T220436_20170121T220501_003952_006D13_7175,0.3340678468326734,0.20285502107786207,-22.003271918224904,-12.862522568121538,2017-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170121T220501_20170121T220525_003952_006D13_51F9,0.3340678468326734,0.20285502107786207,-21.970383877963695,-12.544178466186578,2017-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170126T221136_20170126T221201_004025_006F45_780A,0.3016699219738741,0.20111178117686745,-21.658880480694876,-12.560553652508021,2017-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170126T221201_20170126T221226_004025_006F45_7E12,0.3016699219738741,0.20111178117686745,-25.418475506517932,-15.973952132235972,2017-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170126T221226_20170126T221251_004025_006F45_EE3C,0.3016699219738741,0.20111178117686745,-22.3822164515141,-13.407694579353768,2017-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170126T221251_20170126T221309_004025_006F45_361E,0.3016699219738741,0.20111178117686745,-20.391525209403376,-12.45023973421324,2017-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170128T215607_20170128T215626_004054_007025_33F4,0.3036786622592025,0.20107044347125314,-51.81286907079377,-48.74241944717586,2017-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170131T221940_20170131T222005_004098_007165_F1D3,0.3036786622592025,0.2015832135594024,-18.915776289513055,-10.488882481702941,2017-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170131T222005_20170131T222032_004098_007165_460C,0.3036786622592025,0.2015832135594024,-20.311977309102094,-11.629887509052748,2017-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170202T220321_20170202T220346_004127_007245_824B,0.2888722945477018,0.20079582711862679,-24.771544270135223,-14.908294324674241,2017-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170202T220346_20170202T220411_004127_007245_AB70,0.2888722945477018,0.20079582711862679,-30.533006119340445,-19.47926116668875,2017-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170202T220411_20170202T220436_004127_007245_B607,0.2888722945477018,0.20079582711862679,-25.838666674769616,-17.085996093448347,2017-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170202T220436_20170202T220501_004127_007245_5C4B,0.2888722945477018,0.20079582711862679,-20.642750147487988,-12.694550136947,2017-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170202T220501_20170202T220524_004127_007245_2727,0.2888722945477018,0.20079582711862679,-19.631139888814946,-12.037112083652648,2017-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170207T221135_20170207T221200_004200_007472_51DC,0.3505110731628987,0.20041895417376865,-21.528942007476754,-12.61975337146602,2017-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170207T221200_20170207T221225_004200_007472_273B,0.3505110731628987,0.20041895417376865,-25.427415282652266,-16.422993026398014,2017-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170207T221225_20170207T221250_004200_007472_4804,0.3505110731628987,0.20041895417376865,-21.458734297308308,-12.952642241186718,2017-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170207T221250_20170207T221309_004200_007472_21B6,0.3505110731628987,0.20041895417376865,-19.702433021680775,-12.09774175171484,2017-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170209T215607_20170209T215626_004229_007548_8CB4,0.3646078962307515,0.1995062874841448,-50.503469676752566,-51.85209469094375,2017-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170212T221940_20170212T222005_004273_00769B_2847,0.3646078962307515,0.19878349925069083,-18.827771193598313,-10.559041594620137,2017-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170212T222005_20170212T222032_004273_00769B_46B3,0.3646078962307515,0.19878349925069083,-19.94963802726123,-11.569085730789606,2017-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170214T220321_20170214T220346_004302_007781_ADE1,0.3469138639095506,0.19808012811027786,-24.92248873156498,-16.753397079920067,2017-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170214T220346_20170214T220411_004302_007781_9502,0.3469138639095506,0.19808012811027786,-30.31887058494752,-21.200401315841052,2017-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170214T220411_20170214T220436_004302_007781_E7B5,0.3469138639095506,0.19808012811027786,-25.199539911225482,-15.612757436770941,2017-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170214T220436_20170214T220501_004302_007781_549A,0.3469138639095506,0.19808012811027786,-20.944673939351688,-12.871701594162793,2017-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170214T220501_20170214T220524_004302_007781_D41E,0.3469138639095506,0.19808012811027786,-21.469298537835247,-13.064764343678258,2017-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170219T221135_20170219T221200_004375_0079BB_E9C0,0.38345954686377626,0.1968015491044898,-21.325351520553397,-12.621250174927333,2017-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170219T221200_20170219T221225_004375_0079BB_ED4A,0.38345954686377626,0.1968015491044898,-24.84944781711798,-14.940385327774763,2017-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170219T221225_20170219T221250_004375_0079BB_853A,0.38345954686377626,0.1968015491044898,-21.205307182544132,-12.864478017219446,2017-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170219T221250_20170219T221308_004375_0079BB_7F64,0.38345954686377626,0.1968015491044898,-19.46683270137206,-12.193664635770634,2017-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170221T215607_20170221T215637_004404_007A9B_EF50,0.4709410347467176,0.19584420395426294,-29.19467854144888,-30.86603399196585,2017-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170224T221940_20170224T222005_004448_007BDB_9FCA,0.4709410347467176,0.19547135133940755,-18.247062055888165,-10.163861487646727,2017-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170224T222005_20170224T222031_004448_007BDB_7227,0.4709410347467176,0.19547135133940755,-19.726350114939574,-11.251261104362083,2017-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170226T220321_20170226T220346_004477_007CB3_B4BE,0.4773698020189947,0.19773055702622525,-24.995064738526512,-17.182931772557126,2017-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170226T220346_20170226T220411_004477_007CB3_D2AB,0.4773698020189947,0.19773055702622525,-30.93776616498942,-22.55186328499749,2017-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170226T220411_20170226T220436_004477_007CB3_AA0D,0.4773698020189947,0.19773055702622525,-25.767482862409683,-17.307767056899024,2017-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170226T220436_20170226T220501_004477_007CB3_08FB,0.4773698020189947,0.19773055702622525,-20.962777774658058,-12.67940492351014,2017-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170226T220501_20170226T220524_004477_007CB3_6226,0.4773698020189947,0.19773055702622525,-21.28408607776351,-12.666793038757442,2017-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170301T222802_20170301T222835_004521_007DF6_6A48,0.4818231284752728,0.19551443923039688,-20.15508841395695,-11.622619635887258,2017-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170303T221137_20170303T221202_004550_007EDB_D89B,0.4818231284752728,0.19546787143572927,-21.38475598782258,-12.464825020824815,2017-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170303T221202_20170303T221227_004550_007EDB_DC3C,0.4818231284752728,0.19546787143572927,-25.07417081319881,-14.956216065642694,2017-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170303T221227_20170303T221254_004550_007EDB_26C4,0.4818231284752728,0.19546787143572927,-21.029269073351813,-12.74395371341583,2017-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170305T215607_20170305T215637_004579_007FB4_3C1F,0.5454952120449365,0.19409830259395733,-29.202562742911663,-31.405546300600047,2017-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170308T221940_20170308T222005_004623_0080F8_A653,0.5454952120449365,0.1922868765858505,-18.087502757707593,-10.179366921368425,2017-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170308T222005_20170308T222031_004623_0080F8_F1E7,0.5454952120449365,0.1922868765858505,-19.48206120129601,-11.23833777204897,2017-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170310T220321_20170310T220346_004652_0081D1_B2DC,0.41837495176087514,0.1911354912115791,-24.59049640031431,-17.96931241922234,2017-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20170310T220346_20170310T220411_004652_0081D1_EED1,0.41837495176087514,0.1911354912115791,-30.393992255292048,-22.225039568043915,2017-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
